year_week,category_en,orders_count,weekly_revenue,avg_order_value,cancellations
2018-W16,agro_industry_and_commerce,3,2211.9,737.3,0
2018-W16,consoles_games,9,2114.73,234.97,0
2018-W16,furniture_living_room,7,2032.87,254.11,0
2018-W16,costruction_tools_garden,4,1603.67,267.28,0
2018-W16,audio,7,1374.45,196.35,0
2018-W16,kitchen_dining_laundry_garden_furniture,6,1167.74,166.82,0
2018-W16,home_confort,2,1126.45,281.61,0
2018-W16,small_appliances,11,1111.39,92.62,0
2018-W16,industry_commerce_and_business,7,1001.99,143.14,0
2018-W16,signaling_and_security,4,971.96,138.85,0
2018-W16,fashion_bags_accessories,15,927.33,61.82,0
2018-W16,construction_tools_safety,5,881.92,176.38,0
2018-W16,unknown,6,845.58,120.8,0
2018-W16,la_cuisine,1,668.24,334.12,0
2018-W16,food,9,642.22,64.22,0
2018-W16,air_conditioning,3,627.37,209.12,0
2018-W16,art,6,593.13,98.86,0
2018-W16,furniture_bedroom,1,352.16,352.16,0
2018-W16,market_place,5,338.26,67.65,0
2018-W16,fashion_shoes,2,314.44,157.22,0
2018-W16,cine_photo,2,247.72,123.86,0
2018-W16,flowers,1,227.63,227.63,0
2018-W16,costruction_tools_tools,2,225.24,112.62,0
2018-W16,christmas_supplies,2,134.65,67.33,0
2018-W16,books_technical,3,123.15,30.79,0
2018-W16,cds_dvds_musicals,1,117.58,117.58,0
2018-W16,food_drink,2,104.99,52.5,0
2018-W16,diapers_and_hygiene,1,37.39,37.39,0
2018-W16,fixed_telephony,1,35.22,35.22,0
2018-W16,arts_and_craftmanship,1,34.22,34.22,0
2018-W17,watches_gifts,165,34452.27,185.23,0
2018-W17,health_beauty,165,27562.65,148.99,0
2018-W17,bed_bath_table,134,25165.69,149.8,0
2018-W17,sports_leisure,117,25075.61,176.59,2
2018-W17,furniture_decor,102,24835.03,174.89,1
2018-W17,housewares,105,23462.0,177.74,0
2018-W17,office_furniture,19,17329.0,541.53,0
2018-W17,garden_tools,65,16343.7,217.92,0
2018-W17,computers_accessories,89,13104.29,128.47,0
2018-W17,auto,71,12416.13,161.25,0
2018-W17,baby,42,11908.78,264.64,0
2018-W17,cool_stuff,44,9005.35,191.6,0
2018-W17,telephony,52,7328.6,109.38,0
2018-W17,fashion_bags_accessories,23,7296.44,202.68,0
2018-W17,toys,51,7225.36,138.95,1
2018-W17,pet_shop,38,5915.75,144.29,2
2018-W17,perfumery,35,4744.25,128.22,0
2018-W17,electronics,58,4585.27,72.78,0
2018-W17,home_appliances_2,6,4375.83,729.3,0
2018-W17,home_construction,19,3852.53,183.45,0
2018-W17,construction_tools_construction,16,3807.38,200.39,0
2018-W17,musical_instruments,12,3670.64,305.89,0
2018-W17,luggage_accessories,14,3079.3,192.46,0
2018-W17,industry_commerce_and_business,13,2913.53,182.1,0
2018-W17,stationery,27,2698.88,93.06,0
2018-W17,furniture_living_room,7,2223.78,277.97,0
2018-W17,small_appliances_home_oven_and_coffee,1,2114.63,2114.63,0
2018-W17,unknown,10,1997.35,166.45,0
2018-W17,signaling_and_security,10,1979.36,164.95,0
2018-W17,books_general_interest,11,1961.6,150.89,0
2018-W17,kitchen_dining_laundry_garden_furniture,7,1774.7,253.53,0
2018-W17,home_appliances,19,1642.15,78.2,0
2018-W17,audio,7,1369.17,195.6,0
2018-W17,small_appliances,10,1290.74,129.07,1
2018-W17,construction_tools_lights,7,1199.94,171.42,0
2018-W17,costruction_tools_garden,3,1111.75,222.35,0
2018-W17,fashio_female_clothing,1,1090.75,218.15,0
2018-W17,consoles_games,6,1000.63,166.77,0
2018-W17,art,9,993.8,110.42,0
2018-W17,agro_industry_and_commerce,4,882.5,220.63,0
2018-W17,food,10,876.87,79.72,0
2018-W17,construction_tools_safety,6,816.22,116.6,0
2018-W17,air_conditioning,7,783.66,111.95,0
2018-W17,books_technical,10,677.62,67.76,0
2018-W17,home_confort,3,507.64,101.53,0
2018-W17,christmas_supplies,3,417.31,69.55,0
2018-W17,fixed_telephony,1,410.84,410.84,0
2018-W17,fashion_shoes,3,409.76,136.59,0
2018-W17,drinks,8,379.38,47.42,0
2018-W17,food_drink,6,357.13,51.02,0
2018-W17,costruction_tools_tools,3,346.15,86.54,0
2018-W17,fashion_male_clothing,1,234.42,234.42,0
2018-W17,music,1,233.45,233.45,0
2018-W17,fashion_underwear_beach,3,208.21,69.4,0
2018-W17,cine_photo,1,182.69,182.69,0
2018-W17,market_place,4,176.98,25.28,0
2018-W17,tablets_printing_image,1,70.24,70.24,0
2018-W17,diapers_and_hygiene,1,56.15,56.15,0
2018-W17,dvds_blu_ray,2,40.42,20.21,0
2018-W17,books_imported,1,26.38,26.38,0
2018-W18,health_beauty,198,40765.75,168.45,1
2018-W18,watches_gifts,201,39590.09,185.87,0
2018-W18,bed_bath_table,142,32144.7,170.08,0
2018-W18,housewares,109,27430.43,200.22,0
2018-W18,furniture_decor,111,22191.07,160.8,0
2018-W18,sports_leisure,112,21842.19,168.02,0
2018-W18,computers_accessories,99,15544.09,143.93,0
2018-W18,cool_stuff,58,13192.47,212.78,0
2018-W18,garden_tools,72,12929.23,123.14,0
2018-W18,auto,72,12062.77,141.91,0
2018-W18,toys,51,8031.54,143.42,0
2018-W18,baby,60,8025.91,131.57,0
2018-W18,telephony,56,7909.05,134.05,0
2018-W18,fashion_bags_accessories,30,7323.11,215.39,0
2018-W18,perfumery,46,7043.21,130.43,0
2018-W18,home_appliances_2,7,7023.61,1003.37,0
2018-W18,stationery,28,6602.66,227.68,0
2018-W18,musical_instruments,11,5715.25,476.27,0
2018-W18,consoles_games,9,4451.31,296.75,0
2018-W18,pet_shop,29,3748.38,124.95,0
2018-W18,construction_tools_construction,15,3715.75,232.23,0
2018-W18,electronics,49,3351.66,65.72,1
2018-W18,office_furniture,13,2682.19,178.81,0
2018-W18,books_general_interest,16,2583.14,135.95,0
2018-W18,small_appliances_home_oven_and_coffee,2,2345.13,1172.57,0
2018-W18,furniture_living_room,3,2196.64,549.16,0
2018-W18,home_construction,13,2088.41,74.59,0
2018-W18,drinks,8,1756.84,146.4,0
2018-W18,construction_tools_safety,4,1608.84,321.77,0
2018-W18,small_appliances,8,1290.7,143.41,0
2018-W18,kitchen_dining_laundry_garden_furniture,3,1286.62,321.66,0
2018-W18,unknown,11,1219.06,60.95,1
2018-W18,luggage_accessories,10,1215.62,121.56,0
2018-W18,signaling_and_security,5,1099.67,183.28,0
2018-W18,construction_tools_lights,6,1072.52,153.22,0
2018-W18,books_technical,16,987.16,61.7,0
2018-W18,art,9,867.36,96.37,0
2018-W18,food,11,843.94,70.33,0
2018-W18,industry_commerce_and_business,6,744.67,124.11,0
2018-W18,fashion_shoes,3,724.0,241.33,0
2018-W18,audio,3,707.53,235.84,0
2018-W18,home_appliances,10,690.25,69.03,0
2018-W18,food_drink,5,577.84,96.31,0
2018-W18,music,3,455.2,151.73,0
2018-W18,air_conditioning,3,435.37,145.12,1
2018-W18,costruction_tools_garden,4,408.5,81.7,0
2018-W18,home_confort,1,372.06,372.06,0
2018-W18,cine_photo,2,328.23,164.12,0
2018-W18,furniture_bedroom,1,264.76,264.76,0
2018-W18,christmas_supplies,3,233.61,77.87,0
2018-W18,costruction_tools_tools,2,211.63,105.81,0
2018-W18,market_place,3,199.06,66.35,0
2018-W18,fixed_telephony,1,103.07,103.07,0
2018-W18,dvds_blu_ray,1,102.16,102.16,0
2018-W18,arts_and_craftmanship,1,101.05,101.05,0
2018-W18,flowers,2,97.1,48.55,0
2018-W18,fashion_underwear_beach,1,88.52,44.26,0
2018-W18,agro_industry_and_commerce,1,52.87,52.87,0
2018-W19,watches_gifts,208,45197.22,204.51,0
2018-W19,health_beauty,218,40181.98,158.2,0
2018-W19,computers_accessories,115,31930.72,200.82,0
2018-W19,furniture_decor,129,29706.38,164.12,0
2018-W19,housewares,129,28057.52,159.42,0
2018-W19,construction_tools_construction,30,23933.38,451.57,0
2018-W19,bed_bath_table,132,23813.42,140.08,0
2018-W19,sports_leisure,128,22451.06,155.91,0
2018-W19,garden_tools,56,15867.96,251.87,0
2018-W19,office_furniture,21,15429.87,497.74,0
2018-W19,auto,87,14724.46,158.33,1
2018-W19,computers,3,14498.52,1812.32,0
2018-W19,baby,56,13208.77,183.46,0
2018-W19,toys,63,11616.07,176.0,0
2018-W19,cool_stuff,47,8818.48,187.63,0
2018-W19,perfumery,52,8288.92,156.39,0
2018-W19,musical_instruments,17,7451.45,438.32,0
2018-W19,telephony,76,6913.57,87.51,0
2018-W19,construction_tools_lights,6,6061.47,432.96,2
2018-W19,home_construction,10,5138.8,302.28,0
2018-W19,construction_tools_safety,8,5088.74,424.06,4
2018-W19,pet_shop,38,4682.39,104.05,0
2018-W19,electronics,69,4141.72,57.52,0
2018-W19,luggage_accessories,11,3638.78,279.91,0
2018-W19,small_appliances_home_oven_and_coffee,3,3597.49,1199.16,0
2018-W19,stationery,30,3590.09,108.79,0
2018-W19,drinks,11,3543.27,196.85,0
2018-W19,fashion_bags_accessories,33,3541.91,101.2,0
2018-W19,small_appliances,11,3510.85,270.07,0
2018-W19,industry_commerce_and_business,14,3412.14,200.71,0
2018-W19,home_appliances_2,6,2911.82,485.3,0
2018-W19,consoles_games,11,2438.93,174.21,0
2018-W19,agro_industry_and_commerce,5,2436.03,487.21,0
2018-W19,portateis_cozinha_e_preparadores_de_alimentos,2,2046.41,1023.2,0
2018-W19,home_confort,7,1830.05,203.34,0
2018-W19,home_appliances,12,1792.46,149.37,0
2018-W19,air_conditioning,4,1480.08,296.02,0
2018-W19,unknown,12,1399.39,107.65,0
2018-W19,books_general_interest,14,1258.48,83.9,0
2018-W19,books_technical,14,1232.24,82.15,0
2018-W19,cine_photo,4,1186.27,296.57,0
2018-W19,audio,5,1080.79,216.16,0
2018-W19,art,12,950.76,73.14,0
2018-W19,costruction_tools_garden,6,876.8,125.26,0
2018-W19,market_place,6,612.87,102.14,0
2018-W19,fixed_telephony,3,588.88,196.29,1
2018-W19,music,2,476.18,238.09,0
2018-W19,food,10,459.0,45.9,0
2018-W19,dvds_blu_ray,2,328.04,109.35,0
2018-W19,fashion_shoes,2,304.77,101.59,0
2018-W19,furniture_living_room,2,253.0,126.5,0
2018-W19,furniture_bedroom,1,217.04,217.04,0
2018-W19,kitchen_dining_laundry_garden_furniture,1,166.06,166.06,0
2018-W19,christmas_supplies,2,153.65,76.83,0
2018-W19,fashion_male_clothing,1,149.87,149.87,0
2018-W19,fashion_underwear_beach,2,125.38,62.69,0
2018-W19,costruction_tools_tools,1,113.7,113.7,0
2018-W19,books_imported,3,92.98,30.99,0
2018-W19,food_drink,1,62.92,62.92,0
2018-W19,party_supplies,1,58.23,58.23,0
2018-W19,diapers_and_hygiene,1,58.23,58.23,0
2018-W20,housewares,136,41250.58,225.41,0
2018-W20,bed_bath_table,173,38852.62,171.91,1
2018-W20,health_beauty,152,30348.31,175.42,1
2018-W20,furniture_decor,132,30071.61,172.83,0
2018-W20,watches_gifts,110,25957.02,219.97,0
2018-W20,garden_tools,66,20328.68,233.66,0
2018-W20,computers_accessories,115,18953.77,141.45,0
2018-W20,sports_leisure,125,18244.94,131.26,1
2018-W20,auto,92,14483.15,149.31,0
2018-W20,electronics,71,12451.41,150.02,0
2018-W20,baby,60,12242.7,182.73,1
2018-W20,toys,56,11197.82,193.07,1
2018-W20,perfumery,48,10676.05,180.95,0
2018-W20,cool_stuff,46,10141.76,215.78,0
2018-W20,office_furniture,20,9289.29,387.05,0
2018-W20,musical_instruments,19,5656.51,282.83,0
2018-W20,telephony,59,4769.67,78.19,0
2018-W20,consoles_games,13,4710.14,261.67,0
2018-W20,stationery,33,4432.66,119.8,0
2018-W20,construction_tools_construction,21,4085.41,145.91,0
2018-W20,pet_shop,32,3740.94,93.52,0
2018-W20,small_appliances_home_oven_and_coffee,3,3518.31,1172.77,0
2018-W20,fashion_bags_accessories,24,3419.75,117.92,0
2018-W20,small_appliances,8,3255.86,361.76,0
2018-W20,home_appliances,22,3182.0,138.35,0
2018-W20,home_construction,13,3130.13,195.63,0
2018-W20,home_appliances_2,5,2925.18,585.04,0
2018-W20,books_general_interest,17,2923.28,162.4,1
2018-W20,luggage_accessories,11,2896.93,193.13,0
2018-W20,construction_tools_lights,17,2485.44,124.27,0
2018-W20,unknown,10,2475.4,165.03,0
2018-W20,kitchen_dining_laundry_garden_furniture,3,2416.73,604.18,0
2018-W20,industry_commerce_and_business,12,2160.02,144.0,0
2018-W20,furniture_living_room,4,2122.38,424.48,0
2018-W20,food_drink,8,2083.07,138.87,0
2018-W20,construction_tools_safety,7,1548.89,193.61,0
2018-W20,food,14,1533.54,76.68,0
2018-W20,art,11,1289.27,107.44,0
2018-W20,furniture_bedroom,2,1246.26,415.42,0
2018-W20,home_confort,5,1157.39,192.9,0
2018-W20,air_conditioning,7,1054.77,150.68,0
2018-W20,books_technical,14,895.65,63.98,0
2018-W20,cine_photo,8,885.78,98.42,0
2018-W20,audio,8,533.03,59.23,0
2018-W20,drinks,5,520.93,86.82,0
2018-W20,agro_industry_and_commerce,1,453.53,453.53,0
2018-W20,signaling_and_security,2,367.62,183.81,0
2018-W20,market_place,3,355.18,88.8,0
2018-W20,fixed_telephony,3,324.15,108.05,0
2018-W20,fashion_shoes,2,309.59,154.8,0
2018-W20,christmas_supplies,1,259.03,259.03,0
2018-W20,dvds_blu_ray,2,197.36,28.19,0
2018-W20,books_imported,3,124.54,41.51,0
2018-W20,costruction_tools_garden,1,66.42,66.42,0
2018-W20,fashion_underwear_beach,1,62.69,62.69,0
2018-W20,tablets_printing_image,1,58.19,58.19,0
2018-W20,diapers_and_hygiene,1,50.71,50.71,0
2018-W21,computers_accessories,64,26768.01,356.91,0
2018-W21,bed_bath_table,113,20214.94,138.46,0
2018-W21,watches_gifts,49,19451.96,308.76,0
2018-W21,health_beauty,90,13780.42,133.79,3
2018-W21,furniture_decor,65,13435.32,158.06,3
2018-W21,office_furniture,17,13417.66,536.71,0
2018-W21,housewares,75,11791.66,140.38,0
2018-W21,sports_leisure,52,9080.4,156.56,0
2018-W21,garden_tools,28,8673.74,197.13,0
2018-W21,computers,2,8158.93,2039.73,0
2018-W21,cool_stuff,15,5094.93,299.7,0
2018-W21,toys,34,5015.28,139.31,0
2018-W21,construction_tools_construction,16,4988.54,262.55,0
2018-W21,home_construction,15,4742.65,263.48,0
2018-W21,auto,35,4637.52,125.34,0
2018-W21,electronics,27,4506.12,166.89,1
2018-W21,small_appliances,8,4407.59,339.05,0
2018-W21,fixed_telephony,5,4280.43,428.04,0
2018-W21,telephony,34,3684.57,94.48,0
2018-W21,baby,26,3538.55,104.08,0
2018-W21,construction_tools_safety,6,3247.94,541.32,0
2018-W21,perfumery,22,3017.92,125.75,0
2018-W21,small_appliances_home_oven_and_coffee,2,2472.75,1236.38,0
2018-W21,pet_shop,21,2411.82,96.47,0
2018-W21,stationery,21,1900.09,82.61,0
2018-W21,food_drink,3,1340.0,223.33,0
2018-W21,musical_instruments,6,1092.18,156.03,0
2018-W21,fashion_bags_accessories,12,1083.96,90.33,0
2018-W21,luggage_accessories,7,1033.77,147.68,0
2018-W21,home_appliances,13,1030.45,73.6,0
2018-W21,books_technical,10,853.82,85.38,0
2018-W21,home_confort,6,764.07,127.34,0
2018-W21,drinks,9,688.7,68.87,0
2018-W21,books_imported,3,559.62,93.27,0
2018-W21,kitchen_dining_laundry_garden_furniture,3,534.81,133.7,0
2018-W21,unknown,5,464.82,92.96,0
2018-W21,industry_commerce_and_business,3,369.28,123.09,0
2018-W21,construction_tools_lights,3,354.6,118.2,0
2018-W21,costruction_tools_garden,2,343.73,114.58,0
2018-W21,home_appliances_2,2,307.63,153.81,0
2018-W21,consoles_games,3,238.68,59.67,0
2018-W21,books_general_interest,2,220.6,110.3,0
2018-W21,food,4,195.13,48.78,0
2018-W21,cine_photo,2,194.74,97.37,0
2018-W21,art,3,191.67,63.89,0
2018-W21,market_place,1,169.52,84.76,0
2018-W21,audio,1,128.78,128.78,0
2018-W21,air_conditioning,1,119.2,119.2,0
2018-W21,costruction_tools_tools,1,68.31,68.31,0
2018-W21,fashion_underwear_beach,1,68.13,68.13,0
2018-W21,christmas_supplies,1,54.22,54.22,0
2018-W21,diapers_and_hygiene,1,50.71,50.71,0
2018-W21,dvds_blu_ray,1,43.04,43.04,0
2018-W21,party_supplies,1,24.29,24.29,0
2018-W22,watches_gifts,87,30344.51,329.83,0
2018-W22,health_beauty,106,27906.61,234.51,0
2018-W22,housewares,93,27241.44,206.37,0
2018-W22,bed_bath_table,114,20275.63,148.0,0
2018-W22,signaling_and_security,1,19457.04,3242.84,0
2018-W22,furniture_decor,61,14558.9,161.77,0
2018-W22,sports_leisure,74,14359.97,166.98,0
2018-W22,baby,44,11606.91,227.59,0
2018-W22,auto,38,11152.55,259.36,0
2018-W22,small_appliances,5,10054.51,1436.36,0
2018-W22,toys,39,7701.94,179.11,0
2018-W22,computers_accessories,42,6882.74,152.95,2
2018-W22,telephony,40,6328.21,147.17,0
2018-W22,perfumery,30,5717.12,190.57,0
2018-W22,pet_shop,24,5541.95,205.26,0
2018-W22,home_construction,18,5511.99,239.65,0
2018-W22,office_furniture,12,4452.53,318.04,0
2018-W22,garden_tools,27,4169.02,134.48,0
2018-W22,musical_instruments,13,4114.33,316.49,0
2018-W22,furniture_living_room,4,3415.53,569.25,0
2018-W22,cool_stuff,16,3384.45,199.09,0
2018-W22,stationery,25,3347.1,128.73,0
2018-W22,construction_tools_construction,16,3046.81,169.27,0
2018-W22,fashion_bags_accessories,17,1855.67,84.35,0
2018-W22,home_appliances,17,1707.64,100.45,0
2018-W22,consoles_games,9,1678.97,152.63,0
2018-W22,computers,2,1653.37,826.68,0
2018-W22,luggage_accessories,5,1583.32,316.66,0
2018-W22,audio,5,1538.36,307.67,0
2018-W22,construction_tools_lights,7,1482.79,211.83,0
2018-W22,electronics,29,1475.71,49.19,0
2018-W22,kitchen_dining_laundry_garden_furniture,3,1245.0,311.25,0
2018-W22,industry_commerce_and_business,7,921.47,131.64,0
2018-W22,fashion_shoes,6,815.48,135.91,0
2018-W22,furniture_bedroom,2,602.57,301.28,0
2018-W22,art,5,584.79,116.96,0
2018-W22,home_appliances_2,2,538.6,179.53,0
2018-W22,agro_industry_and_commerce,1,490.79,490.79,0
2018-W22,construction_tools_safety,2,470.2,235.1,0
2018-W22,books_technical,5,462.53,92.51,0
2018-W22,costruction_tools_garden,4,386.04,96.51,0
2018-W22,books_general_interest,4,258.7,51.74,0
2018-W22,costruction_tools_tools,2,225.24,112.62,0
2018-W22,music,1,205.9,205.9,0
2018-W22,party_supplies,1,175.84,87.92,0
2018-W22,unknown,3,153.5,51.17,0
2018-W22,food,2,113.45,56.73,0
2018-W22,fashion_childrens_clothes,1,97.48,97.48,0
2018-W22,cine_photo,1,90.24,90.24,0
2018-W22,fashion_male_clothing,1,83.33,83.33,0
2018-W22,market_place,1,67.22,67.22,0
2018-W22,fashion_underwear_beach,1,62.69,62.69,0
2018-W22,fixed_telephony,2,57.98,28.99,0
2018-W22,diapers_and_hygiene,1,49.79,49.79,0
2018-W22,food_drink,1,36.96,36.96,0
2018-W23,health_beauty,183,36755.09,184.7,1
2018-W23,bed_bath_table,161,29432.76,131.4,1
2018-W23,housewares,113,29102.3,174.27,0
2018-W23,computers_accessories,97,21745.23,189.09,0
2018-W23,watches_gifts,89,18844.85,204.84,0
2018-W23,baby,55,13529.01,218.21,0
2018-W23,furniture_decor,53,13334.34,202.04,0
2018-W23,auto,66,13311.09,160.37,0
2018-W23,air_conditioning,3,11776.29,1308.48,0
2018-W23,sports_leisure,72,11036.74,139.71,0
2018-W23,perfumery,50,8832.5,166.65,0
2018-W23,telephony,42,8739.9,194.22,0
2018-W23,garden_tools,36,8403.01,175.06,0
2018-W23,consoles_games,4,6878.07,1375.61,0
2018-W23,pet_shop,41,6437.13,139.94,0
2018-W23,small_appliances,15,6009.78,353.52,0
2018-W23,kitchen_dining_laundry_garden_furniture,4,5581.88,697.74,0
2018-W23,stationery,46,5471.04,99.47,0
2018-W23,office_furniture,14,5332.49,313.68,0
2018-W23,toys,42,4916.84,98.34,0
2018-W23,musical_instruments,10,4750.17,475.02,0
2018-W23,home_construction,14,3614.22,200.79,0
2018-W23,cool_stuff,20,3449.77,156.81,0
2018-W23,construction_tools_construction,21,2872.19,136.77,0
2018-W23,fashion_bags_accessories,20,2504.4,113.84,0
2018-W23,electronics,39,2462.39,60.06,0
2018-W23,agro_industry_and_commerce,2,1775.98,887.99,0
2018-W23,industry_commerce_and_business,4,1746.06,249.44,0
2018-W23,home_appliances_2,5,1708.75,341.75,0
2018-W23,construction_tools_lights,9,1702.64,154.79,0
2018-W23,home_confort,8,1590.77,159.08,0
2018-W23,signaling_and_security,5,1554.24,259.04,0
2018-W23,home_appliances,14,1486.26,106.16,0
2018-W23,luggage_accessories,10,1462.09,146.21,0
2018-W23,unknown,8,1429.6,178.7,0
2018-W23,books_general_interest,9,1055.55,105.55,0
2018-W23,furniture_living_room,5,1035.67,207.13,0
2018-W23,drinks,7,888.4,111.05,0
2018-W23,computers,1,870.11,870.11,0
2018-W23,books_technical,6,565.83,94.31,0
2018-W23,furniture_bedroom,2,534.2,267.1,0
2018-W23,costruction_tools_tools,3,511.19,170.4,0
2018-W23,food_drink,4,447.57,74.59,0
2018-W23,food,6,425.14,70.86,0
2018-W23,fashion_shoes,3,333.69,111.23,0
2018-W23,christmas_supplies,2,301.3,100.43,0
2018-W23,market_place,3,277.47,92.49,0
2018-W23,art,2,234.87,117.44,0
2018-W23,construction_tools_safety,3,207.53,51.88,0
2018-W23,fixed_telephony,2,199.8,99.9,0
2018-W23,cine_photo,1,127.64,127.64,0
2018-W23,books_imported,2,116.46,58.23,0
2018-W23,home_comfort_2,1,102.76,51.38,0
2018-W23,costruction_tools_garden,1,89.38,89.38,0
2018-W23,diapers_and_hygiene,2,88.08,44.04,0
2018-W23,dvds_blu_ray,1,75.85,75.85,0
2018-W23,tablets_printing_image,1,72.85,72.85,0
2018-W23,fashion_male_clothing,1,61.78,61.78,0
2018-W23,audio,1,30.13,30.13,0
2018-W23,party_supplies,1,29.69,29.69,0
2018-W24,health_beauty,194,37028.24,165.3,0
2018-W24,watches_gifts,123,31010.4,218.38,0
2018-W24,bed_bath_table,158,25346.23,131.33,0
2018-W24,housewares,116,20096.07,151.1,1
2018-W24,furniture_decor,78,17553.74,179.12,0
2018-W24,sports_leisure,99,17519.59,133.74,1
2018-W24,computers,3,14169.04,2361.51,0
2018-W24,telephony,54,11690.68,182.67,0
2018-W24,auto,52,11288.25,194.63,0
2018-W24,toys,45,10781.26,189.14,0
2018-W24,computers_accessories,74,10721.0,130.74,0
2018-W24,perfumery,48,10613.06,176.88,0
2018-W24,construction_tools_construction,27,9693.71,346.2,0
2018-W24,baby,46,9295.84,175.39,0
2018-W24,pet_shop,36,8253.22,179.42,0
2018-W24,cool_stuff,18,7115.76,395.32,0
2018-W24,electronics,41,6334.75,129.28,0
2018-W24,stationery,37,6001.02,117.67,0
2018-W24,garden_tools,40,5341.25,124.22,0
2018-W24,small_appliances,10,4620.53,420.05,0
2018-W24,musical_instruments,12,4290.75,306.48,0
2018-W24,small_appliances_home_oven_and_coffee,3,3672.13,1224.04,0
2018-W24,office_furniture,10,3663.67,281.82,0
2018-W24,fashion_bags_accessories,21,2806.69,127.58,0
2018-W24,home_construction,16,2687.94,168.0,0
2018-W24,air_conditioning,4,2028.98,507.25,0
2018-W24,home_appliances,15,1518.5,101.23,0
2018-W24,luggage_accessories,10,1454.06,145.41,0
2018-W24,furniture_living_room,8,1368.21,171.03,0
2018-W24,signaling_and_security,5,1200.92,171.56,0
2018-W24,books_general_interest,7,1140.53,126.73,0
2018-W24,consoles_games,13,1115.16,85.78,0
2018-W24,art,10,1063.91,106.39,0
2018-W24,kitchen_dining_laundry_garden_furniture,3,1052.29,75.16,0
2018-W24,cine_photo,4,881.84,176.37,0
2018-W24,construction_tools_safety,4,805.57,201.39,0
2018-W24,construction_tools_lights,4,757.86,126.31,0
2018-W24,food,9,737.89,81.99,0
2018-W24,dvds_blu_ray,3,599.15,149.79,0
2018-W24,drinks,12,590.11,45.39,0
2018-W24,unknown,4,506.13,126.53,0
2018-W24,fixed_telephony,4,480.48,120.12,0
2018-W24,fashion_underwear_beach,1,478.25,95.65,0
2018-W24,industry_commerce_and_business,4,458.04,114.51,0
2018-W24,furniture_bedroom,1,453.88,453.88,0
2018-W24,home_confort,2,416.28,208.14,0
2018-W24,books_technical,6,360.41,60.07,0
2018-W24,agro_industry_and_commerce,2,329.58,164.79,0
2018-W24,fashion_shoes,2,318.06,159.03,0
2018-W24,flowers,1,281.4,140.7,0
2018-W24,books_imported,4,264.64,66.16,0
2018-W24,audio,3,220.87,73.62,0
2018-W24,music,2,158.0,79.0,0
2018-W24,costruction_tools_garden,2,109.24,54.62,0
2018-W24,party_supplies,1,82.69,82.69,0
2018-W24,market_place,2,72.58,36.29,0
2018-W24,diapers_and_hygiene,1,49.92,49.92,0
2018-W24,home_appliances_2,1,36.67,36.67,0
2018-W25,health_beauty,205,33059.05,143.74,0
2018-W25,bed_bath_table,171,29177.9,143.03,0
2018-W25,watches_gifts,101,28718.38,235.4,0
2018-W25,sports_leisure,93,19597.1,179.79,0
2018-W25,housewares,96,15577.0,132.01,2
2018-W25,auto,68,13896.31,190.36,0
2018-W25,computers_accessories,90,13727.86,122.57,2
2018-W25,furniture_decor,73,13110.39,148.98,0
2018-W25,computers,2,10879.09,2719.77,0
2018-W25,baby,50,8813.77,146.9,0
2018-W25,pet_shop,29,8284.37,192.66,0
2018-W25,office_furniture,19,7610.67,304.43,0
2018-W25,perfumery,30,6335.67,191.99,0
2018-W25,construction_tools_construction,28,6258.15,189.64,0
2018-W25,telephony,56,5438.63,90.64,0
2018-W25,home_appliances_2,6,5165.12,860.85,0
2018-W25,garden_tools,23,5127.88,165.42,0
2018-W25,cool_stuff,23,4856.48,211.15,0
2018-W25,electronics,43,4803.66,102.21,0
2018-W25,stationery,30,4334.45,117.15,0
2018-W25,toys,35,4002.02,102.62,0
2018-W25,construction_tools_lights,8,2605.5,186.11,0
2018-W25,home_construction,13,2120.64,132.54,0
2018-W25,fashion_bags_accessories,15,2004.0,100.2,0
2018-W25,fixed_telephony,3,1777.51,444.38,0
2018-W25,musical_instruments,5,1750.91,291.82,0
2018-W25,home_appliances,12,1678.58,139.88,0
2018-W25,luggage_accessories,10,1548.03,140.73,0
2018-W25,consoles_games,8,1492.4,165.82,0
2018-W25,books_general_interest,10,1302.75,118.43,1
2018-W25,small_appliances,10,1155.71,115.57,0
2018-W25,kitchen_dining_laundry_garden_furniture,8,1139.97,126.66,1
2018-W25,books_technical,11,1069.16,97.2,0
2018-W25,audio,8,964.49,107.17,0
2018-W25,unknown,7,831.18,118.74,0
2018-W25,signaling_and_security,5,823.57,164.71,0
2018-W25,industry_commerce_and_business,4,797.88,199.47,0
2018-W25,furniture_living_room,6,753.21,107.6,0
2018-W25,drinks,8,751.2,75.12,0
2018-W25,construction_tools_safety,3,746.56,248.85,0
2018-W25,art,6,638.45,106.41,0
2018-W25,furniture_bedroom,2,562.45,187.48,0
2018-W25,home_confort,3,471.37,157.12,0
2018-W25,fashion_shoes,2,433.16,216.58,0
2018-W25,agro_industry_and_commerce,2,244.48,122.24,0
2018-W25,costruction_tools_garden,2,210.69,105.34,0
2018-W25,fashion_male_clothing,1,195.16,97.58,0
2018-W25,food,3,192.02,48.01,0
2018-W25,food_drink,3,177.43,59.14,0
2018-W25,diapers_and_hygiene,2,160.3,80.15,0
2018-W25,christmas_supplies,2,89.9,44.95,0
2018-W25,books_imported,1,69.06,69.06,0
2018-W25,air_conditioning,1,64.62,64.62,0
