year_week,category_en,orders_count,weekly_revenue,avg_order_value,cancellations,rolling_mean,rolling_std,rolling_median,upper_bound,lower_bound,z_score,is_anomaly,revenue_at_risk
2017-W06,luggage_accessories,7,1169.16,73.07,0,,,,,,,False,
2017-W07,luggage_accessories,2,220.0,110.0,0,,,,,,,False,
2017-W08,luggage_accessories,4,370.69,92.67,0,702.56,451.69,710.54,1605.94,0.0,-0.73,False,0.0
2017-W09,luggage_accessories,4,591.5,147.88,0,636.18,418.39,426.48,1472.96,0.0,-0.11,False,0.0
2017-W10,luggage_accessories,7,1435.12,130.47,0,628.74,374.66,508.99,1378.06,0.0,2.15,True,0.0
2017-W11,luggage_accessories,8,1423.83,177.98,0,743.93,458.11,591.5,1660.16,0.0,1.48,False,0.0
2017-W12,luggage_accessories,8,2728.59,341.07,0,828.92,487.51,793.04,1803.95,0.0,3.9,True,0.0
2017-W13,luggage_accessories,10,2039.64,185.42,0,1116.68,797.14,1081.88,2710.96,0.0,1.16,False,0.0
2017-W14,luggage_accessories,10,2183.82,181.99,0,1247.32,857.61,1296.49,2962.53,0.0,1.09,False,0.0
2017-W15,luggage_accessories,10,1873.13,187.31,0,1374.15,917.35,1429.48,3208.84,0.0,0.54,False,0.0
2017-W16,luggage_accessories,10,2316.26,210.57,0,1580.79,798.75,1654.12,3178.29,0.0,0.92,False,0.0
2017-W17,luggage_accessories,15,2611.87,163.24,0,1823.99,662.18,1956.39,3148.35,499.62,1.19,False,0.0
2017-W18,luggage_accessories,9,2919.68,291.97,0,2076.53,487.11,2111.73,3050.75,1102.32,1.73,False,0.0
2017-W19,luggage_accessories,11,1830.29,166.39,0,2262.1,490.61,2250.04,3243.33,1280.88,-0.88,False,0.0
2017-W20,luggage_accessories,17,5344.77,242.94,0,2312.91,404.97,2250.04,3122.85,1502.97,7.49,True,0.0
2017-W21,luggage_accessories,18,5150.21,245.25,0,2639.93,1153.37,2250.04,4946.67,333.19,2.18,True,0.0
2017-W22,luggage_accessories,19,3448.44,156.75,0,3028.75,1416.41,2464.06,5861.58,195.93,0.3,False,0.0
2017-W23,luggage_accessories,14,3278.16,218.54,0,3186.83,1378.71,2765.77,5944.25,429.41,0.07,False,0.0
2017-W24,luggage_accessories,14,1813.06,129.5,0,3362.46,1272.88,3098.92,5908.23,816.69,-1.22,False,0.0
2017-W25,luggage_accessories,10,1447.99,144.8,0,3299.56,1342.5,3098.92,5984.55,614.57,-1.38,False,0.0
2017-W26,luggage_accessories,14,2277.78,162.7,0,3154.08,1483.34,3098.92,6120.76,187.39,-0.59,False,0.0
2017-W27,luggage_accessories,17,3098.14,106.83,0,3073.84,1514.86,2777.97,6103.56,44.12,0.02,False,0.0
2017-W28,luggage_accessories,21,3278.11,156.1,0,3232.32,1430.13,3188.15,6092.57,372.07,0.03,False,0.0
2017-W29,luggage_accessories,11,1425.65,129.6,0,2973.99,1154.04,3188.12,5282.06,665.91,-1.34,False,0.0
2017-W30,luggage_accessories,18,2521.69,132.72,0,2508.42,866.02,2687.96,4240.46,776.37,0.02,False,0.0
2017-W31,luggage_accessories,15,2054.39,136.96,0,2392.57,780.03,2399.74,3952.63,832.51,-0.43,False,0.0
2017-W32,luggage_accessories,20,3399.57,141.65,0,2239.6,697.14,2166.08,3633.88,845.32,1.66,False,0.0
2017-W33,luggage_accessories,10,1584.64,132.05,0,2437.92,779.28,2399.74,3996.48,879.35,-1.09,False,0.0
2017-W34,luggage_accessories,9,1598.09,145.28,0,2455.0,755.62,2399.74,3966.25,943.75,-1.13,False,0.0
2017-W35,luggage_accessories,11,1743.81,158.53,0,2370.04,814.33,2288.04,3998.69,741.38,-0.77,False,0.0
2017-W36,luggage_accessories,9,954.42,79.53,0,2200.74,781.45,1899.1,3763.65,637.84,-1.59,False,0.0
2017-W37,luggage_accessories,10,1700.2,170.02,0,1910.28,755.2,1670.95,3420.69,399.88,-0.28,False,0.0
2017-W38,luggage_accessories,12,1311.24,100.86,0,1944.6,736.03,1722.0,3416.66,472.54,-0.86,False,0.0
2017-W39,luggage_accessories,7,627.42,62.74,0,1793.29,724.78,1649.14,3242.85,343.74,-1.61,False,0.0
2017-W40,luggage_accessories,16,2216.18,138.51,0,1614.92,820.6,1591.36,3256.13,0.0,0.73,False,0.0
2017-W41,luggage_accessories,11,1559.9,119.99,0,1467.0,495.0,1591.36,2457.01,476.99,0.19,False,0.0
2017-W42,luggage_accessories,12,2372.77,169.48,0,1463.91,494.24,1579.0,2452.39,475.43,1.84,False,0.0
2017-W43,luggage_accessories,11,1842.83,122.86,0,1560.74,590.75,1630.05,2742.25,379.24,0.48,False,0.0
2017-W44,luggage_accessories,11,1687.33,129.79,0,1573.12,596.15,1630.05,2765.42,380.82,0.19,False,0.0
2017-W45,luggage_accessories,15,2259.73,141.23,0,1664.73,541.28,1693.76,2747.29,582.18,1.1,False,0.0
2017-W46,luggage_accessories,21,4067.96,193.71,1,1734.68,581.19,1765.08,2897.06,572.29,4.01,True,0.0
2017-W47,luggage_accessories,14,3676.74,193.51,0,2079.26,976.84,2029.5,4032.94,125.59,1.64,False,0.0
2017-W48,luggage_accessories,9,1832.36,166.58,0,2460.43,922.83,2237.96,4306.08,614.78,-0.68,False,0.0
2017-W49,luggage_accessories,20,3501.76,175.09,0,2412.45,947.0,2051.28,4306.45,518.45,1.15,False,0.0
2017-W50,luggage_accessories,6,1049.25,174.88,0,2655.19,946.12,2316.25,4547.43,762.94,-1.7,False,0.0
2017-W51,luggage_accessories,4,617.89,154.47,0,2489.74,1104.95,2051.28,4699.64,279.85,-1.69,False,0.0
2017-W52,luggage_accessories,12,2313.99,178.0,0,2336.63,1278.62,2046.04,4893.87,0.0,-0.02,False,0.0
2018-W01,luggage_accessories,13,2393.01,170.93,0,2414.96,1252.08,2286.86,4919.12,0.0,-0.02,False,0.0
2018-W02,luggage_accessories,28,4735.95,143.51,0,2431.62,1250.61,2353.5,4932.84,0.0,1.84,False,0.0
2018-W03,luggage_accessories,43,9320.21,207.12,0,2515.12,1390.0,2353.5,5295.12,0.0,4.9,True,0.0
2018-W04,luggage_accessories,27,5145.41,165.98,0,3220.55,2790.38,2353.5,8801.31,0.0,0.69,False,0.0
2018-W05,luggage_accessories,17,2871.79,159.54,0,3634.68,2800.75,2947.38,9236.19,0.0,-0.27,False,0.0
2018-W06,luggage_accessories,15,2151.0,134.44,1,3555.94,2813.85,2632.4,9183.63,0.0,-0.5,False,0.0
2018-W07,luggage_accessories,14,2351.97,138.35,1,3693.66,2698.22,2632.4,9090.1,0.0,-0.5,False,0.0
2018-W08,luggage_accessories,10,2055.79,186.89,0,3910.42,2476.37,2632.4,8863.15,0.0,-0.75,False,0.0
2018-W09,luggage_accessories,7,791.1,113.01,0,3878.14,2501.7,2632.4,8881.54,0.0,-1.23,False,0.0
2018-W10,luggage_accessories,14,2831.64,188.78,0,3677.9,2694.25,2611.88,9066.4,0.0,-0.31,False,0.0
2018-W11,luggage_accessories,10,3056.04,254.67,0,3439.86,2671.44,2591.8,8782.75,0.0,-0.14,False,0.0
2018-W12,luggage_accessories,14,1783.96,118.93,0,2656.84,1231.73,2591.8,5120.31,193.38,-0.71,False,0.0
2018-W13,luggage_accessories,9,1827.26,166.11,0,2236.66,734.53,2251.48,3705.71,767.61,-0.56,False,0.0
2018-W14,luggage_accessories,9,1252.61,139.18,0,2106.09,697.4,2103.4,3500.89,711.3,-1.22,False,0.0
2018-W15,luggage_accessories,13,2543.65,181.69,0,1993.8,758.77,1941.52,3511.33,476.27,0.72,False,0.0
2018-W16,luggage_accessories,13,3382.11,187.9,0,2017.76,774.55,1941.52,3566.86,468.65,1.76,False,0.0
2018-W17,luggage_accessories,14,3079.3,192.46,0,2183.55,913.37,2185.46,4010.28,356.81,0.98,False,0.0
2018-W18,luggage_accessories,10,1215.62,121.56,0,2469.57,760.51,2687.64,3990.59,948.55,-1.65,False,0.0
2018-W19,luggage_accessories,11,3638.78,279.91,0,2267.57,858.86,2185.46,3985.29,549.85,1.6,False,0.0
2018-W20,luggage_accessories,11,2896.93,193.13,0,2340.41,954.66,2185.46,4249.73,431.1,0.58,False,0.0
2018-W21,luggage_accessories,7,1033.77,147.68,0,2479.53,943.01,2720.29,4365.55,593.52,-1.53,False,0.0
2018-W22,luggage_accessories,5,1583.32,316.66,0,2380.35,1056.33,2720.29,4493.01,267.68,-0.75,False,0.0
2018-W23,luggage_accessories,10,1462.09,146.21,0,2421.69,1011.41,2720.29,4444.51,398.86,-0.95,False,0.0
2018-W24,luggage_accessories,10,1454.06,145.41,0,2286.49,1063.71,2240.12,4413.92,159.06,-0.78,False,0.0
2018-W25,luggage_accessories,10,1548.03,140.73,0,2045.48,996.3,1522.7,4038.08,52.88,-0.5,False,0.0
2018-W26,luggage_accessories,3,318.62,79.66,0,1854.08,912.91,1505.06,3679.9,28.25,-1.68,False,0.0
2018-W27,luggage_accessories,8,494.61,61.83,0,1741.95,1047.67,1505.06,3837.29,0.0,-1.19,False,0.0
2018-W28,luggage_accessories,10,1156.45,105.13,0,1348.93,793.32,1458.07,2935.56,0.0,-0.24,False,0.0
2018-W29,luggage_accessories,13,1524.53,117.27,0,1131.37,488.08,1305.26,2107.53,155.21,0.81,False,0.0
2018-W30,luggage_accessories,15,3084.96,205.66,0,1192.71,504.62,1458.07,2201.96,183.47,3.75,True,0.0
2018-W31,luggage_accessories,19,2842.21,135.34,1,1380.42,839.1,1458.07,3058.62,0.0,1.74,False,0.0
2018-W32,luggage_accessories,23,3424.53,142.69,0,1552.93,987.11,1489.3,3527.16,0.0,1.9,False,0.0
2018-W33,luggage_accessories,19,2511.6,119.6,0,1799.24,1184.93,1536.28,4169.11,0.0,0.6,False,0.0
2018-W34,luggage_accessories,9,1126.44,125.16,0,1919.69,1204.56,2018.06,4328.81,0.0,-0.66,False,0.0
2018-W35,luggage_accessories,1,26.29,26.29,0,2020.67,1078.43,2018.06,4177.52,0.0,-1.85,False,0.0
2016-W40,market_place,4,4423.73,402.16,0,,,,,,,False,
2016-W41,market_place,3,532.14,177.38,0,,,,,,,False,
2017-W03,market_place,3,219.92,73.31,0,,,,,,,False,
2017-W04,market_place,1,239.9,239.9,0,,,,,,,False,
2017-W05,market_place,4,207.49,51.87,0,1353.92,2051.51,386.02,5456.94,0.0,-0.56,False,0.0
2017-W06,market_place,6,285.41,40.77,0,1124.64,1849.16,239.9,4822.95,0.0,-0.45,False,0.0
2017-W07,market_place,6,844.94,140.82,1,984.76,1689.05,262.66,4362.86,0.0,-0.08,False,0.0
2017-W08,market_place,4,772.3,128.72,0,964.79,1542.79,285.41,4050.37,0.0,-0.12,False,0.0
2017-W09,market_place,6,1347.95,192.56,0,940.73,1429.96,408.78,3800.66,0.0,0.28,False,0.0
2017-W10,market_place,7,1050.35,131.29,0,556.26,408.06,408.78,1372.37,0.0,1.21,False,0.0
2017-W11,market_place,2,153.56,76.78,0,621.03,443.29,528.86,1507.62,0.0,-1.05,False,0.0
2017-W12,market_place,2,291.0,145.5,0,612.74,452.4,528.86,1517.53,0.0,-0.71,False,0.0
2017-W13,market_place,1,30.86,30.86,0,619.13,446.71,531.65,1512.54,0.0,-1.32,False,0.0
2017-W14,market_place,6,2494.28,356.33,0,597.05,473.52,531.65,1544.08,0.0,4.01,True,0.0
2017-W15,market_place,1,45.04,22.52,0,873.16,798.39,808.62,2469.94,0.0,-1.04,False,0.0
2017-W16,market_place,5,444.25,88.85,0,773.17,850.8,531.65,2474.77,0.0,-0.39,False,0.0
2017-W17,market_place,8,1528.15,138.92,0,732.16,858.72,367.62,2449.59,0.0,0.93,False,0.0
2017-W18,market_place,5,795.28,159.06,0,754.69,879.29,367.62,2513.27,0.0,0.05,False,0.0
2017-W19,market_place,3,603.28,201.09,0,722.8,871.63,367.62,2466.07,0.0,-0.14,False,0.0
2017-W20,market_place,8,1215.91,121.59,0,779.02,843.73,523.76,2466.48,0.0,0.52,False,0.0
2017-W21,market_place,1,143.12,143.12,0,894.63,830.57,699.28,2555.78,0.0,-0.9,False,0.0
2017-W22,market_place,6,789.26,131.54,0,908.66,814.69,699.28,2538.04,0.0,-0.15,False,0.0
2017-W23,market_place,5,524.48,87.41,0,695.54,504.65,696.27,1704.85,0.0,-0.34,False,0.0
2017-W24,market_place,2,232.83,116.41,0,755.47,440.8,696.27,1637.06,0.0,-1.19,False,0.0
2017-W25,market_place,3,214.36,71.45,0,729.04,467.64,696.27,1664.32,0.0,-1.1,False,0.0
2017-W26,market_place,3,394.84,131.61,0,564.82,366.72,563.88,1298.25,0.0,-0.46,False,0.0
2017-W27,market_place,4,563.88,140.97,0,514.76,357.99,459.66,1230.75,0.0,0.14,False,0.0
2017-W28,market_place,3,520.77,173.59,0,509.84,356.87,459.66,1223.58,0.0,0.03,False,0.0
2017-W29,market_place,2,471.41,235.71,0,422.94,218.0,457.8,858.94,0.0,0.22,False,0.0
2017-W30,market_place,3,179.04,44.76,0,463.98,186.41,496.09,836.8,91.15,-1.53,False,0.0
2017-W31,market_place,5,885.25,126.46,0,387.7,156.79,433.12,701.28,74.12,3.17,True,0.0
2017-W32,market_place,6,758.12,126.35,0,432.8,234.42,433.12,901.63,0.0,1.39,False,0.0
2017-W33,market_place,5,316.73,63.35,0,498.46,243.79,496.09,986.03,10.89,-0.75,False,0.0
2017-W34,market_place,6,718.55,119.76,0,511.26,228.98,496.09,969.21,53.3,0.91,False,0.0
2017-W35,market_place,3,455.71,151.9,0,551.72,234.02,542.33,1019.75,83.69,-0.41,False,0.0
2017-W36,market_place,2,130.99,65.5,0,538.2,236.33,496.09,1010.85,65.55,-1.72,False,0.0
2017-W37,market_place,4,352.35,58.72,0,489.48,277.1,463.56,1043.67,0.0,-0.49,False,0.0
2017-W38,market_place,2,398.64,199.32,0,474.59,281.37,404.03,1037.33,0.0,-0.27,False,0.0
2017-W39,market_place,1,75.07,75.07,0,502.04,258.17,427.17,1018.38,0.0,-1.65,False,0.0
2017-W40,market_place,1,76.99,76.99,0,400.77,244.94,375.5,890.65,0.0,-1.32,False,0.0
2017-W41,market_place,5,496.8,99.36,0,315.63,220.1,334.54,755.83,0.0,0.82,False,0.0
2017-W42,market_place,1,139.9,139.9,0,338.14,229.25,375.5,796.64,0.0,-0.86,False,0.0
2017-W43,market_place,3,846.43,211.61,0,265.81,177.53,246.12,620.86,0.0,3.27,True,0.0
2017-W44,market_place,4,591.4,147.85,0,314.65,267.95,246.12,850.55,0.0,1.03,False,0.0
2017-W45,market_place,1,147.06,147.06,0,372.2,272.28,375.5,916.76,0.0,-0.83,False,0.0
2017-W46,market_place,3,191.24,47.81,0,346.54,283.85,272.85,914.23,0.0,-0.55,False,0.0
2017-W47,market_place,2,1456.85,242.81,0,320.61,287.85,169.15,896.31,0.0,3.95,True,0.0
2017-W48,market_place,1,202.06,202.06,0,493.33,473.9,344.02,1441.14,0.0,-0.61,False,0.0
2017-W49,market_place,4,500.75,100.15,0,508.97,460.07,349.43,1429.1,0.0,-0.02,False,0.0
2017-W50,market_place,3,215.5,71.83,0,509.46,460.05,351.4,1429.57,0.0,-0.64,False,0.0
2017-W51,market_place,5,395.43,79.09,0,518.91,452.09,358.12,1423.08,0.0,-0.27,False,0.0
2017-W52,market_place,1,135.49,135.49,0,462.54,433.13,305.47,1328.8,0.0,-0.76,False,0.0
2018-W01,market_place,2,107.35,53.67,0,405.55,443.62,208.78,1292.79,0.0,-0.67,False,0.0
2018-W02,market_place,3,155.38,51.79,0,400.58,447.14,208.78,1294.85,0.0,-0.55,False,0.0
2018-W03,market_place,4,585.14,117.03,0,396.1,449.71,208.78,1295.51,0.0,0.42,False,0.0
2018-W04,market_place,1,36.65,36.65,0,287.14,181.74,208.78,650.62,0.0,-1.38,False,0.0
2018-W05,market_place,3,2881.63,720.41,0,266.46,201.17,185.44,668.81,0.0,13.0,True,0.0
2018-W06,market_place,7,3026.25,201.75,0,564.07,953.11,185.44,2470.29,0.0,2.58,True,0.0
2018-W07,market_place,6,663.57,110.6,0,915.42,1271.23,275.4,3457.88,0.0,-0.2,False,0.0
2018-W08,market_place,6,398.16,49.77,0,948.93,1259.04,370.26,3467.01,0.0,-0.44,False,0.0
2018-W09,market_place,3,591.62,197.21,0,981.77,1238.05,491.65,3457.86,0.0,-0.32,False,0.0
2018-W10,market_place,4,488.6,122.15,0,1042.3,1200.45,588.38,3443.21,0.0,-0.46,False,0.0
2018-W11,market_place,1,36.22,36.22,0,1083.95,1170.7,588.38,3425.34,0.0,-0.89,False,0.0
2018-W12,market_place,4,782.22,156.44,0,1015.34,1219.19,540.11,3453.72,0.0,-0.19,False,0.0
2018-W13,market_place,4,240.18,60.05,0,1108.53,1160.79,627.6,3430.11,0.0,-0.75,False,0.0
2018-W14,market_place,2,49.68,24.84,0,778.35,938.84,540.11,2656.04,0.0,-0.78,False,0.0
2018-W15,market_place,3,236.73,78.91,0,406.28,277.85,443.38,961.99,0.0,-0.61,False,0.0
2018-W16,market_place,5,338.26,67.65,0,352.93,261.91,319.17,876.76,0.0,-0.06,False,0.0
2018-W17,market_place,4,176.98,25.28,0,345.44,261.29,289.22,868.02,0.0,-0.64,False,0.0
2018-W18,market_place,3,199.06,66.35,0,293.61,246.17,238.46,785.95,0.0,-0.38,False,0.0
2018-W19,market_place,6,612.87,102.14,0,257.42,234.41,217.9,726.24,0.0,1.52,False,0.0
2018-W20,market_place,3,355.18,88.8,0,329.5,245.09,238.46,819.68,0.0,0.1,False,0.0
2018-W21,market_place,1,169.52,84.76,0,276.12,166.22,238.46,608.55,0.0,-0.64,False,0.0
2018-W22,market_place,1,67.22,67.22,0,267.29,170.23,217.9,607.74,0.0,-1.18,False,0.0
2018-W23,market_place,3,277.47,92.49,0,269.48,167.11,217.9,603.7,0.0,0.05,False,0.0
2018-W24,market_place,2,72.58,36.29,0,274.57,166.59,238.26,607.75,0.0,-1.21,False,0.0
2018-W25,market_place,1,64.43,64.43,0,241.36,178.16,188.02,597.68,0.0,-0.99,False,0.0
2018-W26,market_place,1,264.31,264.31,0,227.29,188.13,184.29,603.56,0.0,0.2,False,0.0
2018-W28,market_place,1,71.39,71.39,0,235.45,188.15,216.92,611.75,0.0,-0.87,False,0.0
2018-W30,market_place,3,205.95,41.19,0,167.76,116.88,121.05,401.51,0.0,0.33,False,0.0
2018-W31,market_place,1,122.05,122.05,0,149.11,91.94,121.05,332.99,0.0,-0.29,False,0.0
2018-W32,market_place,2,305.96,152.98,0,143.17,91.96,97.32,327.1,0.0,1.77,False,0.0
2018-W33,market_place,3,337.68,112.56,0,173.02,101.99,164.0,376.99,0.0,1.61,False,0.0
2018-W34,market_place,2,342.28,171.14,0,180.54,112.48,164.0,405.5,0.0,1.44,False,0.0
2017-W01,music,2,37.24,18.62,0,,,,,,,False,
2017-W10,music,1,42.51,42.51,0,,,,,,,False,
2017-W15,music,1,49.42,49.42,0,,,,,,,False,
2017-W17,music,1,39.42,39.42,0,,,,,,,False,
2017-W23,music,1,344.32,344.32,0,42.15,5.31,40.96,52.76,31.53,56.92,True,0.0
2017-W25,music,1,97.71,97.71,0,102.58,135.21,42.51,373.01,0.0,-0.04,False,0.0
2017-W26,music,2,699.09,349.55,0,101.77,120.96,45.96,343.68,0.0,4.94,True,0.0
2017-W27,music,1,350.54,350.54,0,187.1,251.32,49.42,689.74,0.0,0.65,False,0.0
2017-W42,music,1,70.03,70.03,0,207.53,239.75,73.56,687.02,0.0,-0.57,False,0.0
2018-W02,music,1,40.07,40.07,0,211.63,236.68,83.87,684.99,0.0,-0.72,False,0.0
2018-W07,music,1,40.07,40.07,0,211.32,236.93,83.87,685.18,0.0,-0.72,False,0.0
2018-W08,music,1,237.17,118.59,0,210.16,237.86,83.87,685.88,0.0,0.11,False,0.0
2018-W12,music,1,75.51,75.51,0,234.88,227.64,167.44,690.16,0.0,-0.7,False,0.0
2018-W13,music,1,322.17,322.17,0,201.27,229.01,86.61,659.3,0.0,0.53,False,0.0
2018-W14,music,1,169.64,169.64,0,229.33,228.26,156.34,685.85,0.0,-0.26,False,0.0
2018-W15,music,1,26.22,26.22,0,163.15,126.81,122.57,416.78,0.0,-1.08,False,0.0
2018-W17,music,1,233.45,233.45,0,122.61,108.93,72.77,340.47,0.0,1.02,False,0.0
2018-W18,music,3,455.2,151.73,0,143.04,112.91,122.57,368.86,0.0,2.76,True,0.0
2018-W19,music,2,476.18,238.09,0,194.93,148.59,201.54,492.1,0.0,1.89,False,0.0
2018-W22,music,1,205.9,205.9,0,249.44,162.96,235.31,575.36,0.0,-0.27,False,0.0
2018-W24,music,2,158.0,79.0,0,245.53,163.67,219.68,572.87,0.0,-0.53,False,0.0
2018-W25,music,1,11.56,5.78,0,255.84,153.72,219.68,563.29,0.0,-1.59,False,0.0
2018-W27,music,1,781.51,781.51,0,217.02,172.64,187.77,562.3,0.0,3.27,True,0.0
2018-W28,music,1,87.48,87.48,0,293.5,261.38,219.68,816.27,0.0,-0.79,False,0.0
2018-W29,music,1,24.29,24.29,0,301.16,253.2,219.68,807.56,0.0,-1.09,False,0.0
2018-W31,music,1,119.02,119.02,0,275.02,271.34,181.95,817.7,0.0,-0.57,False,0.0
2018-W32,music,3,129.79,43.26,0,232.99,265.42,138.51,763.83,0.0,-0.39,False,0.0
2018-W33,music,2,333.8,166.9,0,189.69,247.74,124.4,685.18,0.0,0.58,False,0.0
2017-W04,musical_instruments,1,357.74,357.74,0,,,,,,,False,
2017-W05,musical_instruments,2,1622.44,811.22,0,,,,,,,False,
2017-W06,musical_instruments,2,713.98,237.99,0,,,,,,,False,
2017-W07,musical_instruments,2,175.23,87.62,0,,,,,,,False,
2017-W08,musical_instruments,1,274.82,274.82,0,717.35,643.54,535.86,2004.42,0.0,-0.69,False,0.0
2017-W09,musical_instruments,3,628.17,209.39,0,628.84,591.41,357.74,1811.67,0.0,-0.0,False,0.0
2017-W10,musical_instruments,2,478.6,239.3,0,628.73,528.98,492.96,1686.68,0.0,-0.28,False,0.0
2017-W11,musical_instruments,2,402.43,201.22,0,607.28,486.21,478.6,1579.7,0.0,-0.42,False,0.0
2017-W12,musical_instruments,1,32.51,32.51,0,581.68,455.93,440.52,1493.54,0.0,-1.2,False,0.0
2017-W13,musical_instruments,3,1113.73,278.43,0,541.02,491.84,440.52,1524.7,0.0,1.16,False,0.0
2017-W14,musical_instruments,3,765.78,255.26,0,477.43,342.16,440.52,1161.75,0.0,0.84,False,0.0
2017-W15,musical_instruments,4,622.4,155.6,0,483.91,347.72,440.52,1179.35,0.0,0.4,False,0.0
2017-W16,musical_instruments,6,1844.66,307.44,0,539.81,326.29,550.5,1192.39,0.0,4.0,True,0.0
2017-W17,musical_instruments,2,530.92,265.46,0,736.04,543.75,625.28,1823.53,0.0,-0.38,False,0.0
2017-W18,musical_instruments,5,2970.71,330.08,0,723.88,547.58,576.66,1819.04,0.0,4.1,True,0.0
2017-W19,musical_instruments,2,120.87,60.44,0,1035.39,949.49,694.09,2934.36,0.0,-0.96,False,0.0
2017-W20,musical_instruments,4,3137.56,627.51,0,1000.2,981.0,694.09,2962.19,0.0,2.18,True,0.0
2017-W21,musical_instruments,6,3374.46,562.41,0,1388.33,1144.13,939.76,3676.58,0.0,1.74,False,0.0
2017-W22,musical_instruments,4,1379.11,76.62,0,1670.92,1330.61,1305.22,4332.14,0.0,-0.22,False,0.0
2017-W23,musical_instruments,4,1660.31,332.06,0,1747.59,1287.99,1611.88,4323.57,0.0,-0.07,False,0.0
2017-W24,musical_instruments,2,2084.24,694.75,0,1877.32,1208.27,1752.48,4293.87,0.0,0.17,False,0.0
2017-W25,musical_instruments,7,2097.77,262.22,0,1907.27,1210.31,1872.28,4327.9,0.0,0.16,False,0.0
2017-W26,musical_instruments,2,636.85,318.42,0,2103.13,1074.98,2091.0,4253.09,0.0,-1.36,False,0.0
2017-W27,musical_instruments,4,317.63,45.38,0,1811.4,1121.57,1872.28,4054.54,0.0,-1.33,False,0.0
2017-W28,musical_instruments,7,3414.26,487.75,0,1835.99,1080.61,1872.28,3997.22,0.0,1.46,False,0.0
2017-W29,musical_instruments,5,838.87,139.81,0,1870.58,1131.46,1872.28,4133.49,0.0,-0.91,False,0.0
2017-W30,musical_instruments,10,4044.53,288.9,2,1553.63,997.17,1519.71,3547.98,0.0,2.5,True,0.0
2017-W31,musical_instruments,6,2609.0,434.83,0,1886.81,1322.69,1872.28,4532.19,0.0,0.55,False,0.0
2017-W32,musical_instruments,3,900.3,150.05,4,2005.39,1341.87,2091.0,4689.13,0.0,-0.82,False,0.0
2017-W33,musical_instruments,5,2461.89,492.38,0,1857.4,1396.12,1499.04,4649.65,0.0,0.43,False,0.0
2017-W34,musical_instruments,6,1140.4,190.07,0,1902.92,1410.94,1681.09,4724.79,0.0,-0.54,False,0.0
2017-W35,musical_instruments,11,5003.36,454.85,0,1965.86,1356.57,1801.14,4679.0,0.0,2.24,True,0.0
2017-W36,musical_instruments,4,1374.82,343.7,0,2551.58,1542.13,2535.44,5635.84,0.0,-0.76,False,0.0
2017-W37,musical_instruments,6,1891.76,210.2,0,2296.65,1547.71,1918.36,5392.07,0.0,-0.26,False,0.0
2017-W38,musical_instruments,4,489.51,122.38,0,2428.26,1447.56,2176.82,5323.38,0.0,-1.34,False,0.0
2017-W39,musical_instruments,6,8967.31,896.73,0,1983.88,1426.02,1633.29,4835.92,0.0,4.9,True,0.0
2017-W40,musical_instruments,2,147.02,73.51,0,2778.67,2867.52,1633.29,8513.71,0.0,-0.92,False,0.0
2017-W41,musical_instruments,4,843.97,210.99,0,2684.51,2949.22,1633.29,8582.94,0.0,-0.62,False,0.0
2017-W42,musical_instruments,11,5786.07,361.63,0,2482.27,3021.26,1257.61,8524.78,0.0,1.09,False,0.0
2017-W43,musical_instruments,4,2657.28,664.32,1,3062.98,3169.33,1633.29,9401.64,0.0,-0.13,False,0.0
2017-W44,musical_instruments,4,2036.99,509.25,0,2769.72,3071.16,1633.29,8912.04,0.0,-0.24,False,0.0
2017-W45,musical_instruments,10,3634.62,242.31,2,2852.49,3036.93,1964.38,8926.34,0.0,0.26,False,0.0
2017-W46,musical_instruments,5,1882.31,376.46,0,3070.35,3020.63,2347.14,9111.61,0.0,-0.39,False,0.0
2017-W47,musical_instruments,19,9345.1,491.85,0,3244.45,2887.85,2347.14,9020.15,0.0,2.11,True,0.0
2017-W48,musical_instruments,11,5302.15,482.01,0,3291.67,2995.87,2347.14,9283.41,0.0,0.67,False,0.0
2017-W49,musical_instruments,11,1807.2,164.29,0,3936.06,2768.65,3145.95,9473.36,0.0,-0.77,False,0.0
2017-W50,musical_instruments,13,3391.12,260.86,0,4056.46,2632.57,3145.95,9321.61,0.0,-0.25,False,0.0
2017-W51,musical_instruments,7,2894.42,361.8,0,3757.1,2542.42,3024.2,8841.93,0.0,-0.34,False,0.0
2017-W52,musical_instruments,5,1610.3,268.38,0,3786.74,2529.11,3142.77,8844.96,0.0,-0.86,False,0.0
2018-W01,musical_instruments,12,2575.52,214.63,0,3733.4,2575.36,3142.77,8884.12,0.0,-0.45,False,0.0
2018-W02,musical_instruments,17,4863.61,286.09,0,3601.02,2608.17,2734.97,8817.36,0.0,0.48,False,0.0
2018-W03,musical_instruments,7,3765.1,537.87,0,3973.68,2539.61,3142.77,9052.89,0.0,-0.08,False,0.0
2018-W04,musical_instruments,12,5484.28,391.73,0,3276.18,1333.44,3142.77,5943.06,609.29,1.66,False,0.0
2018-W05,musical_instruments,12,1596.35,114.02,1,3298.94,1373.91,3142.77,6046.77,551.12,-1.24,False,0.0
2018-W06,musical_instruments,7,2514.59,359.23,0,3272.59,1408.21,3142.77,6089.01,456.16,-0.54,False,0.0
2018-W07,musical_instruments,11,4116.18,316.63,0,3163.02,1431.58,2734.97,6026.18,299.86,0.67,False,0.0
